 # CATAID  RA   DEC Z_TONRY nQ  M_r  DistanceToEdge Completeness DistanceTo5nn SurfaceDensity SurfaceDensityErr SurfaceDensityFlag CountInCyl CountInCylErr CountInCylFlag AGEDenPar  AGEErr AGEScale AGEDenParFlag
   1223530   33.562761000000  -3.90479399999999988 0.15479     4  -22.024    2.06154  1.0000    1.736        0.528    0.0437     0     1.000     1.0     0    1.012    4.359    1.400     0
   1223536   33.737171000000  -3.90967799999999999 0.14007     4  -21.886    1.92175  1.0000    0.509        6.153    1.4312     0    11.000     3.3     0 -999.900 -999.900    1.800     1
   1223567   33.461138000000  -3.91758000000000006 0.01911     3 -999.900    0.28094  1.0000    5.086        4.033 -999.9000     2     0.000     0.0     1 -999.900 -999.900    1.000     1
   1223599   33.853515000000  -3.89784800000000020 0.14037     4  -19.405    1.80564  1.0000    1.185        1.134    0.0728     0     1.000     1.0     0 -999.900 -999.900    1.600     1
   1223602   33.153844000000  -3.89802399999999993 0.16495     4  -20.194    2.11115  1.0000    2.007        0.395    0.0364     0     3.000     1.7     0    0.927    3.873    1.400     0
   1223642   33.585867000000  -3.89687999999999990 0.15473     4  -19.943    1.97252  1.0000    1.638        0.593    0.0457     0     2.000     1.4     0 -999.900 -999.900    1.600     1
   1223664   33.893719000000  -3.89936199999999999 0.11791     4  -21.821    1.53798  1.0000    8.837        0.135 -999.9000     2     0.000     0.0     0 -999.900 -999.900    1.000     1
   1223712   33.748468000000  -3.89578200000000008 0.13981     4  -21.238    1.77777  1.0000    0.181       48.606    3.4638     0    13.000     3.6     0 -999.900 -999.900    1.600     1
   1223715   33.742637000000  -3.89326399999999984 0.13741     4  -20.795    1.72326  1.0000    0.335       14.185    4.7131     0    12.000     3.5     0 -999.900 -999.900    1.600     1
   1223746   33.608651000000  -3.90043199999999990 0.15492     5  -22.409    2.01451  1.0000    1.893        0.444    0.0345     0     1.000     1.0     0    0.929    4.359    1.400     0
   1223824   33.749614000000  -3.90649900000000017 0.13661     5  -22.801    1.84446  1.0000    0.655        3.711    1.8699     0     9.000     3.0     0 -999.900 -999.900    2.000     1
   1223906   33.097465000000  -3.88067299999999982 0.04164     4  -17.183    0.49542  1.0000    3.658        1.297 -999.9000     2     0.000     0.0     1 -999.900 -999.900    1.000     1
   1303774   32.114513000000  -5.99704700000000024 0.05752     4  -17.957    0.01253  1.0000    4.836     2027.120 -999.9000     2     0.000     0.0     1 -999.900 -999.900    1.000     1
   1303805   32.973447000000  -5.99498599999999993 0.13885     4  -20.635    0.05037  1.0000    2.608      125.452 -999.9000     2     1.000     1.0     1 -999.900 -999.900    1.200     1
   1303919   32.575593000000  -5.99193599999999993 0.13600     4  -20.581    0.07941  1.0000    2.664       50.480 -999.9000     2     0.000     0.0     1 -999.900 -999.900    1.000     1
   1303971   32.257456000000  -5.98189300000000035 0.16187     4  -19.950    0.21087  1.0000    8.288        7.158 -999.9000     2     0.000     0.0     1 -999.900 -999.900    1.000     1
   1304068   32.614049000000  -5.98332300000000039 0.04058     4  -19.594    0.05012  1.0000    1.899      126.739 -999.9000     2     1.000     1.0     1 -999.900 -999.900    1.000     1
   1304125   32.940913000000  -5.97331699999999977 0.04250     4  -19.016    0.08395  1.0000    1.206       45.168 -999.9000     2     4.000     2.0     1 -999.900 -999.900    1.800     1
   1304163   32.693586000000  -5.96641499999999958 0.08545     4  -19.242    0.21032  1.0000    3.773        7.196 -999.9000     2     0.000     0.0     1 -999.900 -999.900    1.200     1
   1304260   32.927249000000  -5.96681200000000000 0.13851     4  -20.438    0.33262  1.0000    2.401        2.877 -999.9000     2     1.000     1.0     1 -999.900 -999.900    1.200     1
   1304271   32.695704000000  -5.96012599999999981 0.07140     4  -17.791    0.20934  1.0000    2.847        7.263 -999.9000     2     0.000     0.0     1 -999.900 -999.900    1.000     1
   1304597   32.167755000000  -5.94162899999999983 0.07665     4  -17.959    0.32857  1.0000    6.778        2.948 -999.9000     2     0.000     0.0     1 -999.900 -999.900    1.000     1
   1304746   32.594411000000  -5.93843000000000032 0.08551     4  -19.739    0.38583  1.0000    3.218        2.138 -999.9000     2     1.000     1.0     1 -999.900 -999.900    1.200     1
   1304793   32.783592000000  -5.92882999999999960 0.13710     4  -19.690    0.70627  1.0000    1.784        0.638 -999.9000     2     1.000     1.0     1 -999.900 -999.900    1.000     1
   1304840   32.135337000000  -5.92829899999999999 0.05222     4  -17.620    0.27654  1.0000    4.273        4.162 -999.9000     2     0.000     0.0     1 -999.900 -999.900    1.000     1
   1304865   32.500233000000  -5.92630700000000044 0.13243     4  -19.893    0.70719  1.0000    3.165        0.636 -999.9000     2     0.000     0.0     1 -999.900 -999.900    1.200     1
   1304929   32.224185000000  -5.92312999999999956 0.08545     4  -18.922    0.48139  1.0000    2.465        1.374 -999.9000     2     1.000     1.0     1 -999.900 -999.900    1.600     1
   1304936   32.107887000000  -5.91986800000000013 0.08556     3  -18.442    0.50244  1.0000    1.889        1.261 -999.9000     2     1.000     1.0     1 -999.900 -999.900    1.200     1
   1304945   32.138542000000  -5.92760300000000040 0.08507     4  -21.417    0.45140  1.0000    2.059        1.562 -999.9000     2     0.000     0.0     1 -999.900 -999.900    1.200     1
   1304947   32.458620000000  -5.91931500000000010 0.08576     4  -18.463    0.50704  1.0000    2.634        1.238 -999.9000     2     1.000     1.0     1 -999.900 -999.900    1.200     1
   1305036   32.497174000000  -5.91320599999999974 0.07019     3  -17.738    0.44807  1.0000    2.175        1.585 -999.9000     2     0.000     0.0     1 -999.900 -999.900    1.200     1
   1305086   32.299154000000  -5.91039199999999987 0.12611     4  -20.161    0.82014  1.0000   10.203        0.473 -999.9000     2     0.000     0.0     1 -999.900 -999.900    1.000     1
   1305162   32.765477000000  -5.90682699999999983 0.13793     4  -21.532    0.93002  1.0000    1.867        0.368 -999.9000     2     1.000     1.0     1 -999.900 -999.900    1.000     1
   1305195   32.466568000000  -5.90714200000000034 0.08545     4  -20.626    0.58148  1.0000    3.972        0.941 -999.9000     2     0.000     0.0     1 -999.900 -999.900    1.000     1
   1305415   32.175931000000  -5.88686000000000043 0.10277     4  -19.042    0.84859  1.0000    7.979        0.442 -999.9000     2     0.000     0.0     1 -999.900 -999.900    1.000     1
   1305420   32.140972000000  -5.88647899999999957 0.08475     4  -18.848    0.70520  1.0000    2.050        0.640 -999.9000     2     1.000     1.0     1 -999.900 -999.900    1.200     1
   1305462   32.271888000000  -5.89098800000000011 0.04181     4  -19.368    0.33745  1.0000    2.588        2.795 -999.9000     2     2.000     1.4     1 -999.900 -999.900    1.200     1
   1305688   32.913753000000  -5.87780400000000025 0.04245     4  -18.227    0.38399  1.0000    1.032        2.159 -999.9000     2     4.000     2.0     1 -999.900 -999.900    2.000     1
   1305700   32.936920000000  -5.87046699999999966 0.13779     4  -19.690    1.29171  1.0000    1.739        0.191 -999.9000     2     1.000     1.0     0 -999.900 -999.900    1.200     1
   1305794   32.918695000000  -5.86550499999999975 0.17125     4  -21.668    1.65330  1.0000    7.153        0.116 -999.9000     2     0.000     0.0     0 -999.900 -999.900    1.000     1
   1305900   32.334964000000  -5.86095200000000016 0.13244     4  -21.307    1.33453  1.0000    4.104        0.179 -999.9000     2     0.000     0.0     0 -999.900 -999.900    1.000     1
   1305918   32.367224000000  -5.85211699999999979 0.13772     4  -19.364    1.47398  1.0000    2.023        0.147 -999.9000     2     0.000     0.0     0 -999.900 -999.900    1.200     1
   1305954   32.125996000000  -5.85748499999999961 0.04319     4 -999.900    0.45553  1.0000    3.222        1.534 -999.9000     2     2.000     1.4     1 -999.900 -999.900    1.200     1
   1306023   32.663307000000  -5.85849499999999956 0.01358     4  -16.679    0.14315  1.0000    0.000       15.533 -999.9000     2     0.000     0.0     1 -999.900 -999.900    1.000     1
   1306284   32.110038000000  -5.83011000000000035 0.05802     4  -18.953    0.72709  1.0000    4.886        0.602 -999.9000     2     0.000     0.0     1 -999.900 -999.900    1.000     1
   1306484   32.484016000000  -5.81212700000000027 0.13558     4  -20.842    1.84447  1.0000    1.506        0.702    0.0531     0     0.000     0.0     0 -999.900 -999.900    1.000     1
   1306490   32.142304000000  -5.82043599999999994 0.05009     4  -19.869    0.66465  1.0000    3.740        0.721 -999.9000     2     0.000     0.0     1 -999.900 -999.900    1.000     1
   1306529   32.756146000000  -5.81280199999999958 0.13567     4  -21.907    1.83895  1.0000    1.279        0.974    0.0858     0     3.000     1.7     0 -999.900 -999.900    1.200     1
   1306532   32.461278000000  -5.80879200000000040 0.16632     3  -20.253    2.28551  1.0000    8.093        0.061 -999.9000     2     0.000     0.0     0    0.029    1.414    1.000     0
   1306594   32.706172000000  -5.80821800000000010 0.08489     4  -20.020    1.19328  1.0000    4.231        0.224 -999.9000     2     0.000     0.0     0 -999.900 -999.900    1.000     1
   1306713   32.152993000000  -5.79598200000000041 0.03966     4  -16.575    0.59935  1.0000    2.794        0.886 -999.9000     2     1.000     1.0     1 -999.900 -999.900    1.000     1
   1306847   32.815377000000  -5.78847100000000037 0.13552     4  -20.852    2.07576  1.0000    1.391        0.822    0.0486     0     2.000     1.4     0    0.478    4.000    1.200     0
   1306911   32.167681000000  -5.78052499999999991 0.04292     3  -16.957    0.69719  1.0000    2.976        0.655 -999.9000     2     2.000     1.4     1 -999.900 -999.900    1.400     1
   1307014   32.762800000000  -5.77220200000000006 0.13762     4  -19.469    2.26885  1.0000    1.283        0.967    0.0257     0     3.000     1.7     0    2.255    8.000    1.400     0
   1307019   32.151613000000  -5.77970499999999987 0.04294     4  -19.200    0.70012  1.0000    3.028        0.649 -999.9000     2     2.000     1.4     1 -999.900 -999.900    1.400     1
   1307029   32.550622000000  -5.77335099999999990 0.08522     4  -18.321    1.41555  1.0000    2.736        0.159 -999.9000     2     1.000     1.0     0 -999.900 -999.900    1.200     1
   1307033   32.633319000000  -5.77382099999999987 0.13719     4  -20.826    2.24605  1.0000    1.284        0.965    0.0900     0     2.000     1.4     0    2.717    8.185    1.600     0
   1307151   32.891382000000  -5.76428299999999982 0.04108     4  -16.910    0.71704  1.0000    0.952        0.619 -999.9000     2     5.000     2.2     1 -999.900 -999.900    1.200     1
   1307213   33.015090000000  -5.76805599999999963 0.08894     4  -21.044    1.51059  1.0000    3.479        0.139 -999.9000     2     0.000     0.0     0 -999.900 -999.900    1.000     1
   1307422   32.750588000000  -5.75209900000000030 0.13742     4  -20.987    2.46561  1.0000    1.304        0.936    0.0109     0     3.000     1.7     0    2.258    8.185    1.400     0
   1307504   32.717790000000  -5.73688199999999959 0.13750     4  -19.591    2.61860  1.0000    1.048        1.450    0.0375     0     4.000     2.0     0    3.111    8.485    1.800     0
   1307705   33.041163000000  -5.72740700000000036 0.13811     4  -21.342    2.72443  1.0000    0.906        1.939    0.1067     0     6.000     2.4     0    2.152    6.928    1.800     0
   1307713   32.829869000000  -5.73585200000000039 0.04160     4  -20.791    0.81357  1.0000    1.243        0.481 -999.9000     2     1.000     1.0     1 -999.900 -999.900    1.800     1
   1307765   32.582423000000  -5.72150099999999995 0.13727     4  -20.883    2.76715  1.0000    0.999        1.596    0.1552     0     5.000     2.2     0    3.994    8.602    2.200     0
   1307778   32.944184000000  -5.72785000000000011 0.13705     4  -22.091    2.69981  1.0000    1.430        0.779    0.0674     0     3.000     1.7     0    1.022    7.211    1.200     0
   1307972   32.372316000000  -5.71260600000000007 0.07035     4  -19.984    1.48692  1.0000    1.100        1.316    0.0014     0     4.000     2.0     0 -999.900 -999.900    1.400     1
   1308017   32.928659000000  -5.70508599999999966 0.09914     4  -20.475    2.13578  1.0000    6.479        0.070 -999.9000     2     0.000     0.0     0    0.169    1.414    1.200     0
   1308116   32.680083000000  -5.69581599999999977 0.13628     4  -20.438    3.00132  1.0000    1.066        1.401    0.0532     0     4.000     2.0     0    2.154    7.550    1.600     0
   1308125   32.230792000000  -5.69750599999999974 0.05883     4  -19.427    1.31244  1.0000    5.429        0.185 -999.9000     2     0.000     0.0     0 -999.900 -999.900    1.000     1
   1308128   32.719020000000  -5.69427699999999959 0.13823     4  -19.807    3.05820  1.0000    1.242        1.032    0.0481     0     3.000     1.7     0    1.991    7.810    1.200     0
   1308204   32.356721000000  -5.69416600000000006 0.07105     4  -20.374    1.59800  1.0000    1.794        0.125 -999.9000     2     3.000     1.7     0 -999.900 -999.900    1.000     1
   1308219   32.567890000000  -5.69181199999999965 0.13829     4  -19.377    3.08410  1.0000    1.030        1.499    1.5216     0     4.000     2.0     0    2.452    8.185    1.400     0
   1308235   32.670138000000  -5.68759100000000029 0.16960     4  -19.862    3.80480  1.0000    6.226        0.022 -999.9000     2     0.000     0.0     0 -999.900 -999.900    1.000     2
